deployment_id,replicas,initial_cpu,applied_cpu,initial_avg_memory_consumption,applied_memory_consumption,initial_avg_latency,applied_latency,label
41873168,1,0.76,0.76,195.7,27.4,2.87,3.0,1
77974844,1,0.36,0.36,102.09,1.02,8.21,8.3,1
52213371,1,0.37,0.37,135.42,16.25,25.92,27.02,1
68319532,1,0.93,0.93,112.86,9.03,46.29,45.88,1
10527146,1,0.91,0.91,190.11,11.41,47.58,47.78,1
48427553,1,0.31,0.31,84.57,5.07,8.31,8.63,1
85287134,1,0.71,0.71,147.23,13.25,15.45,14.86,1
37240828,1,0.62,0.62,125.7,10.06,45.63,45.55,1
74118910,1,0.55,0.55,97.73,2.93,52.39,50.13,1
15768324,1,0.99,0.99,149.81,14.98,51.11,52.81,1
79061713,1,0.85,0.85,101.74,2.03,17.18,17.37,1
91744482,1,0.62,0.62,189.59,18.96,41.33,43.33,1
81764268,1,0.73,0.73,178.88,26.83,19.2,20.04,1
77379629,1,0.34,0.34,188.16,22.58,35.2,34.78,1
44916436,1,0.68,0.68,146.65,17.6,56.0,56.95,1
68259976,1,0.9,0.9,105.83,1.06,46.7,48.02,1
40508541,1,0.81,0.81,99.64,1.99,39.74,38.0,1
69779396,1,1.0,1.0,111.49,12.26,57.89,55.64,1
78351170,1,0.32,0.32,153.6,15.36,38.75,39.12,1
49369374,1,0.38,0.38,157.41,6.3,24.7,23.72,1
60034411,1,0.34,0.34,148.32,17.8,28.46,28.78,1
36281790,1,0.74,0.74,188.03,16.92,23.76,22.63,1
29588725,1,0.27,0.27,123.13,4.93,47.86,49.59,1
63218421,1,0.5,0.5,116.12,3.48,44.46,45.81,1
77335672,1,0.94,0.94,174.53,20.94,24.89,24.56,1
53389462,1,0.55,0.55,150.69,4.52,21.14,21.01,1
56566272,1,0.76,0.76,175.89,15.83,56.0,55.36,1
51771242,1,0.24,0.24,179.23,12.55,54.26,54.7,1
93699150,1,0.65,0.65,144.77,14.48,49.6,48.01,1
52214447,1,0.59,0.59,110.41,9.94,33.24,33.14,1
25899291,1,0.98,0.98,102.17,10.22,23.69,24.17,1
23790952,1,0.91,0.91,147.58,5.9,35.47,34.09,1
88317864,1,0.79,0.79,101.38,14.19,16.33,15.84,1
68609447,1,0.34,0.34,185.34,20.39,43.9,44.07,1
65475882,1,0.83,0.83,189.35,24.62,28.01,28.17,1
72931159,1,0.62,0.62,186.3,5.59,43.07,41.61,1
92288979,1,0.4,0.4,98.59,8.87,22.3,22.3,1
89645965,1,0.5,0.5,117.0,15.21,13.06,13.21,1
34385813,1,0.73,0.73,114.18,7.99,19.04,18.52,1
42127063,1,0.74,0.74,164.75,6.59,25.76,25.13,1
47147107,1,0.8,0.8,150.27,22.54,39.63,38.52,1
39270516,1,0.84,0.84,139.68,9.78,8.75,8.39,1
20846607,1,0.4,0.4,171.25,22.26,27.15,26.46,1
47630357,1,0.78,0.78,84.16,4.21,36.77,38.45,1
86792898,1,0.91,0.91,121.77,4.87,21.49,21.9,1
50259811,1,0.23,0.23,136.52,15.02,7.67,7.6,1
70929989,1,0.64,0.64,80.05,4.8,20.83,20.58,1
20319194,1,0.99,0.99,157.39,4.72,37.21,38.98,1
10216270,1,0.52,0.52,159.06,3.18,7.4,7.36,1
39989303,1,0.74,0.74,139.24,6.96,47.88,47.99,1
28527490,1,0.79,0.79,148.88,10.42,5.23,5.41,1
75647736,1,0.57,0.57,92.52,12.03,5.24,5.18,1
15705443,1,0.93,0.93,123.24,12.32,3.4,3.53,1
29949807,1,0.31,0.31,103.78,9.34,38.44,40.01,1
51690574,1,0.33,0.33,172.44,3.45,29.89,28.58,1
43795540,1,0.98,0.98,90.58,10.87,22.0,22.1,1
17238714,1,0.5,0.5,111.59,16.74,38.92,40.69,1
24494915,1,0.24,0.24,118.79,13.07,26.16,26.7,1
63576908,1,0.63,0.63,89.54,6.27,37.64,37.53,1
21614278,1,0.54,0.54,177.51,15.98,50.04,51.74,1
40157999,1,0.88,0.88,108.87,14.15,9.78,10.05,1
50198017,1,0.49,0.49,127.38,10.19,19.11,19.55,1
22310860,1,0.62,0.62,177.98,24.92,20.0,19.35,1
65460015,1,0.28,0.28,114.21,1.14,56.61,55.16,1
38187266,1,0.33,0.33,175.64,12.29,5.91,6.11,1
26398563,1,0.63,0.63,196.64,5.9,10.6,10.92,1
65383858,1,0.51,0.51,159.33,6.37,20.7,21.45,1
75695870,1,0.26,0.26,88.3,9.71,1.26,1.24,1
78730617,1,0.87,0.87,162.21,4.87,41.12,41.21,1
97714683,1,0.24,0.24,141.88,12.77,51.45,51.22,1
14957501,1,0.22,0.22,127.87,19.18,15.48,16.08,1
32099165,1,0.62,0.62,165.85,16.59,37.73,36.43,1
70537883,1,0.72,0.72,137.38,16.49,43.65,44.43,1
46935046,1,0.95,0.95,162.95,4.89,10.7,10.43,1
46700608,1,0.45,0.45,188.29,18.83,47.63,48.81,1
14740912,1,0.43,0.43,114.85,16.08,49.55,48.34,1
90179332,1,0.82,0.82,108.49,1.08,56.46,53.74,1
24268733,1,0.79,0.79,90.51,9.96,1.84,1.89,1
83668840,1,0.56,0.56,159.18,11.14,43.4,43.03,1
63819189,1,0.58,0.58,80.43,8.04,11.33,11.23,1
29099108,1,0.54,0.54,132.63,18.57,36.09,35.37,1
47275697,1,0.46,0.46,127.57,11.48,57.64,56.53,1
18463706,1,0.54,0.54,91.49,10.98,44.42,43.74,1
23078032,1,0.7,0.7,191.49,9.57,41.89,43.76,1
24281273,1,0.74,0.74,118.99,1.19,47.53,48.76,1
25942887,1,0.58,0.58,193.03,23.16,20.1,21.1,1
94784443,1,0.25,0.25,172.1,10.33,14.63,15.26,1
40089693,1,0.38,0.38,150.23,4.51,39.74,41.04,1
37056070,1,0.86,0.86,119.89,15.59,22.43,22.19,1
62905836,1,0.42,0.42,155.35,7.77,13.99,13.9,1
44972797,1,0.38,0.38,185.04,11.1,4.28,4.25,1
43713424,1,0.34,0.34,193.08,13.52,7.52,7.29,1
60375809,1,0.42,0.42,143.9,21.59,4.89,5.12,1
23596604,1,0.85,0.85,178.8,12.52,45.46,47.57,1
99726591,1,0.56,0.56,174.86,19.23,57.65,58.67,1
98577601,1,0.47,0.47,97.14,13.6,55.0,55.01,1
86890490,1,0.92,0.92,89.48,6.26,9.01,8.58,1
96462193,1,0.38,0.38,171.67,18.88,18.49,17.66,1
26237170,1,0.83,0.83,174.37,3.49,29.37,29.88,1
40041262,1,0.81,0.81,100.13,8.01,51.35,52.61,1
66750363,1,0.58,0.58,184.03,1.84,46.54,46.54,1
85121125,1,0.92,0.92,90.32,8.13,3.49,3.44,1
12778360,1,0.61,0.61,187.41,24.36,9.48,9.02,1
74047218,1,0.37,0.37,186.4,3.73,48.7,49.14,1
33721086,1,0.96,0.96,127.72,14.05,50.31,52.45,1
32011084,1,0.41,0.41,139.21,1.39,42.53,44.38,1
69197624,1,0.66,0.66,126.24,11.36,25.23,24.33,1
43425129,1,0.63,0.63,90.73,6.35,54.82,54.95,1
65121478,1,0.56,0.56,180.16,14.41,6.17,5.86,1
26556701,1,0.54,0.54,150.54,3.01,55.13,55.24,1
65680217,1,0.83,0.83,173.63,5.21,53.32,53.14,1
33174943,1,0.26,0.26,166.03,19.92,45.19,44.0,1
50968770,1,0.83,0.83,116.79,11.68,41.06,39.59,1
35154567,1,0.74,0.74,121.85,8.53,38.23,38.03,1
15698069,1,0.24,0.24,161.08,6.44,19.61,20.53,1
45787177,1,0.35,0.35,183.5,7.34,14.59,14.46,1
61438475,1,0.82,0.82,87.88,6.15,30.57,29.41,1
89124007,1,0.43,0.43,168.7,21.93,25.16,24.97,1
48952693,1,0.94,0.94,134.95,4.05,45.91,46.21,1
40104369,1,0.43,0.43,159.54,11.17,10.48,10.55,1
70104572,1,0.93,0.93,138.31,4.15,20.99,20.49,1
50914160,1,0.28,0.28,85.47,4.27,17.77,18.41,1
57213912,1,0.93,0.93,103.05,6.18,15.31,15.12,1
54828975,1,0.33,0.33,112.11,11.21,11.9,11.52,1
43915460,1,0.34,0.34,92.71,5.56,37.8,37.79,1
35999424,1,0.6,0.6,159.44,22.32,4.6,4.55,1
17675665,1,0.82,0.82,162.4,12.99,48.52,50.13,1
87535205,1,0.38,0.38,169.18,18.61,21.08,21.09,1
93236478,1,0.76,0.76,184.72,25.86,36.13,36.6,1
58991414,1,0.35,0.35,112.23,11.22,47.84,48.47,1
27213716,1,0.71,0.71,82.04,4.92,49.52,48.4,1
57765960,1,0.25,0.25,92.42,13.86,17.41,16.6,1
88258956,1,0.84,0.84,136.68,2.73,37.34,38.09,1
70297430,1,0.76,0.76,91.97,11.04,55.79,55.86,1
79533646,1,0.84,0.84,118.7,8.31,13.77,13.98,1
59377592,1,0.69,0.69,197.18,11.83,42.58,42.17,1
63524702,1,0.63,0.63,139.7,19.56,17.15,17.24,1
10153785,1,0.42,0.42,163.7,1.64,9.09,8.73,1
67184148,1,0.9,0.9,179.53,12.57,3.01,3.11,1
28632232,1,0.5,0.5,167.73,15.1,28.69,29.64,1
81075841,1,0.52,0.52,191.15,22.94,42.15,41.81,1
31319106,1,0.77,0.77,184.38,3.69,31.03,30.32,1
49183535,1,0.45,0.45,196.44,29.47,26.73,27.06,1
49421788,1,0.31,0.31,179.78,25.17,14.96,14.99,1
47766424,1,0.57,0.57,86.26,5.18,20.91,21.02,1
95244357,1,0.24,0.24,87.57,3.5,25.91,24.78,1
15396515,1,0.54,0.54,130.18,5.21,6.45,6.71,1
44551364,1,0.71,0.71,109.77,8.78,10.71,10.63,1
53018867,1,0.34,0.34,138.38,20.76,6.47,6.51,1
28266049,1,0.62,0.62,138.26,6.91,20.54,21.5,1
81695119,1,0.67,0.67,120.97,4.84,18.46,19.1,1
26260463,1,0.74,0.74,158.13,7.91,24.82,24.53,1
12475525,1,0.78,0.78,197.09,13.8,29.53,28.67,1
51658866,1,0.52,0.52,162.72,17.9,36.25,37.85,1
32364342,1,0.72,0.72,176.52,7.06,46.97,48.52,1
38810338,1,0.9,0.9,193.56,1.94,49.78,48.79,1
51297614,1,0.35,0.35,169.6,5.09,38.11,39.81,1
59681934,1,0.39,0.39,196.91,5.91,9.25,9.55,1
46289263,1,0.36,0.36,116.66,11.67,11.92,11.6,1
56122205,1,0.9,0.9,123.54,6.18,52.27,51.96,1
62414027,1,0.98,0.98,135.67,9.5,50.04,48.37,1
92405130,1,0.46,0.46,95.66,12.44,5.15,5.11,1
93967600,1,0.92,0.92,82.29,4.11,54.94,55.76,1
11727468,1,0.22,0.22,153.16,15.32,22.64,22.28,1
14767063,1,0.46,0.46,140.99,19.74,1.88,1.94,1
24134412,1,0.61,0.61,166.74,16.67,42.54,41.12,1
24203674,1,0.33,0.33,146.5,4.39,25.13,25.95,1
30095284,1,0.67,0.67,147.82,13.3,14.81,15.12,1
33942804,1,0.48,0.48,100.82,5.04,25.91,24.66,1
74080079,1,0.86,0.86,86.61,6.93,48.86,50.19,1
53602977,1,0.65,0.65,84.5,11.83,36.54,38.36,1
19117275,1,0.64,0.64,158.28,12.66,30.55,29.27,1
31363578,1,0.53,0.53,104.17,3.13,7.46,7.25,1
83287579,1,0.96,0.96,178.67,19.65,41.54,41.79,1
84504000,1,0.22,0.22,117.05,15.22,55.49,56.9,1
76505287,1,0.34,0.34,150.87,16.6,35.36,35.33,1
21868773,1,0.24,0.24,91.95,3.68,40.85,39.77,1
50785308,1,0.45,0.45,126.53,10.12,26.72,26.51,1
18182965,1,0.35,0.35,175.36,10.52,25.36,25.93,1
67184536,1,0.88,0.88,138.19,2.76,2.62,2.62,1
15274999,1,0.68,0.68,191.64,1.92,33.81,33.53,1
76014816,1,0.4,0.4,138.69,16.64,57.43,54.66,1
74424389,1,0.82,0.82,195.17,25.37,12.79,12.38,1
79346513,1,0.35,0.35,114.38,8.01,36.17,37.73,1
86497016,1,0.33,0.33,98.43,2.95,3.33,3.33,1
66692522,1,0.38,0.38,130.2,11.72,45.31,43.6,1
41043691,1,0.53,0.53,133.36,18.67,25.06,25.32,1
34969461,1,0.45,0.45,172.42,1.72,49.29,48.63,1
36310877,1,0.31,0.31,95.82,5.75,57.8,56.12,1
21401140,1,0.22,0.22,167.65,20.12,42.02,42.15,1
23250803,1,0.79,0.79,155.58,9.33,22.81,21.75,1
49135948,1,0.47,0.47,184.03,14.72,54.71,57.08,1
55851269,1,0.86,0.86,152.76,21.39,23.59,23.46,1
90270898,1,0.43,0.43,121.13,8.48,10.68,10.66,1
42999206,1,0.23,0.23,167.62,15.09,54.69,56.02,1
22377609,1,0.67,0.67,194.74,21.42,32.86,34.41,1
36954487,1,0.92,0.92,104.05,8.32,59.41,59.86,1
61949185,1,0.36,0.36,92.74,11.13,10.33,10.26,1
53192980,1,0.47,0.47,97.86,6.85,55.22,54.06,1
87068959,1,1.0,1.0,116.28,3.49,23.28,23.5,1
18858866,1,0.93,0.93,105.04,2.1,47.53,47.66,1
94840774,1,0.84,0.84,135.53,10.84,30.08,29.17,1
89913903,1,0.8,0.8,189.05,7.56,19.4,19.18,1
10137855,1,0.68,0.68,156.04,4.68,12.51,13.01,1
46313161,1,0.96,0.96,176.04,1.76,13.22,13.86,1
97829745,1,0.46,0.46,94.23,5.65,16.91,17.44,1
41566206,1,0.86,0.86,181.64,7.27,59.4,59.73,1
35738074,1,0.72,0.72,136.26,13.63,23.04,22.51,1
94302520,1,0.56,0.56,131.4,9.2,33.38,34.54,1
77677014,1,0.79,0.79,164.79,6.59,54.35,55.32,1
81525539,1,0.71,0.71,94.74,10.42,19.3,19.64,1
68062191,1,0.74,0.74,164.87,11.54,36.58,35.29,1
46841976,1,0.72,0.72,134.98,12.15,6.73,6.44,1
70055525,1,0.91,0.91,87.22,2.62,51.38,50.64,1
76625491,1,0.51,0.51,161.43,24.21,41.65,40.62,1
77299203,1,0.86,0.86,80.85,3.23,51.3,53.47,1
32436998,1,0.33,0.33,116.34,10.47,42.33,41.12,1
90110320,1,0.27,0.27,117.21,2.34,40.93,41.17,1
51341629,1,0.73,0.73,134.87,20.23,39.37,39.16,1
50787983,1,0.54,0.54,132.12,3.96,55.84,57.85,1
59182287,1,0.48,0.48,106.84,5.34,4.14,4.34,1
71888967,1,0.4,0.4,165.68,16.57,3.96,4.08,1
34113603,1,0.63,0.63,97.25,11.67,11.7,11.19,1
23156680,1,0.72,0.72,186.49,22.38,57.39,56.79,1
53410903,1,0.86,0.86,121.91,14.63,18.58,17.98,1
45255961,1,0.7,0.7,98.42,10.83,13.7,13.21,1
40979851,1,0.29,0.29,192.35,17.31,22.82,23.63,1
21528714,1,0.48,0.48,117.99,4.72,36.05,35.88,1
35694667,1,0.39,0.39,174.52,12.22,51.24,53.3,1
55876249,1,0.35,0.35,134.16,8.05,19.88,20.6,1
89839389,1,0.26,0.26,198.97,15.92,52.24,53.12,1
98119512,1,0.28,0.28,130.31,19.55,50.03,51.4,1
31952744,1,0.97,0.97,106.92,7.48,3.02,3.08,1
14116320,1,0.93,0.93,99.2,2.98,21.1,21.57,1
20601400,1,0.55,0.55,152.06,22.81,26.33,26.84,1
51105185,1,0.97,0.97,171.36,13.71,32.91,31.92,1
89939554,1,1.0,1.0,84.16,9.26,22.87,23.65,1
26518298,1,0.47,0.47,144.51,20.23,54.89,53.82,1
34576719,1,0.76,0.76,114.36,2.29,1.0,1.0,1
17638496,1,0.21,0.21,174.26,19.17,15.66,15.64,1
14068012,1,0.46,0.46,113.35,2.27,42.25,40.21,1
92119532,1,0.7,0.7,143.99,7.2,31.37,32.53,1
81636468,1,0.73,0.73,129.35,15.52,2.04,2.09,1
96177905,1,0.44,0.44,119.83,13.18,41.59,42.58,1
29652803,1,0.86,0.86,163.47,17.98,14.6,14.74,1
44821406,1,0.54,0.54,125.65,6.28,12.84,12.73,1
83403460,1,0.39,0.39,88.08,2.64,31.51,32.14,1
62844453,1,0.66,0.66,125.34,12.53,4.08,4.08,1
60598975,1,0.2,0.2,129.69,6.48,27.24,27.8,1
85857322,1,0.94,0.94,91.16,9.12,46.18,44.7,1
71541053,1,0.82,0.82,155.94,21.83,35.97,34.9,1
20564652,1,0.46,0.46,85.13,5.96,22.41,21.85,1
71574420,1,0.86,0.86,154.54,18.54,6.72,6.81,1
21549959,1,0.67,0.67,187.23,18.72,44.14,43.51,1
29667154,1,0.49,0.49,196.87,13.78,48.0,49.56,1
88506920,1,0.48,0.48,140.74,12.67,28.91,28.64,1
33814003,1,0.77,0.77,189.76,7.59,18.71,18.94,1
86592439,1,0.73,0.73,175.68,7.03,11.9,11.49,1
88751318,1,0.95,0.95,176.77,19.44,2.99,3.03,1
65696487,1,0.77,0.77,179.43,7.18,52.85,55.14,1
84039777,1,0.75,0.75,129.3,19.39,16.51,16.59,1
95776533,1,0.55,0.55,176.99,12.39,27.1,27.67,1
78789649,1,0.5,0.5,116.21,1.16,20.62,20.25,1
87049406,1,0.33,0.33,186.64,13.06,1.78,1.85,1
88971417,1,0.47,0.47,133.37,18.67,46.82,45.82,1
74995763,1,0.82,0.82,122.76,11.05,27.91,28.81,1
34439652,1,0.75,0.75,163.28,6.53,55.34,56.79,1
89556210,1,0.22,0.22,176.94,14.16,57.01,58.63,1
24574985,1,0.51,0.51,98.1,8.83,32.2,33.09,1
37888042,1,0.36,0.36,84.82,1.7,19.73,19.3,1
96457911,1,0.82,0.82,142.42,5.7,41.79,39.73,1
70984246,1,0.22,0.22,153.25,21.46,37.18,36.8,1
24076156,1,0.72,0.72,126.62,12.66,30.55,29.48,1
72202886,1,0.54,0.54,155.99,18.72,55.52,56.79,1
13861561,1,0.78,0.78,164.37,14.79,21.37,22.2,1
90145135,1,0.62,0.62,148.38,1.48,33.24,32.23,1
14767834,1,0.85,0.85,89.19,8.03,29.82,30.65,1
56279693,1,0.63,0.63,105.6,13.73,9.74,9.57,1
92904955,1,0.77,0.77,144.19,7.21,52.37,52.77,1
74575000,1,1.0,1.0,171.52,6.86,38.27,40.11,1
55531011,1,0.92,0.92,189.06,5.67,2.79,2.83,1
28624865,1,0.61,0.61,138.72,15.26,52.65,52.37,1
40916700,1,0.51,0.51,102.46,14.34,5.98,5.7,1
58341065,1,0.39,0.39,123.89,18.58,25.92,26.37,1
87799602,1,0.63,0.63,196.94,7.88,59.23,57.05,1
68959377,1,0.21,0.21,157.37,20.46,37.21,36.43,1
87727577,1,0.62,0.62,194.75,23.37,19.45,19.59,1
94960096,1,0.87,0.87,107.34,7.51,29.57,29.2,1
47184509,1,0.65,0.65,168.75,10.12,39.0,38.98,1
98159725,1,0.61,0.61,132.22,3.97,2.86,2.86,1
28852902,1,0.21,0.21,179.31,3.59,13.71,14.32,1
49270334,1,0.93,0.93,169.83,22.08,29.18,28.66,1
54573927,1,0.99,0.99,91.63,3.67,35.35,35.66,1
54325705,1,0.32,0.32,94.41,3.78,3.28,3.29,1
25043109,1,0.93,0.93,94.01,11.28,38.52,40.34,1
91987446,1,0.6,0.6,105.18,4.21,15.04,14.46,1
79400632,1,0.61,0.61,81.81,11.45,30.27,29.37,1
95831958,1,0.82,0.82,181.43,16.33,11.56,11.22,1
62859497,1,0.44,0.44,155.62,15.56,47.08,46.75,1
15632351,1,0.83,0.83,98.3,7.86,13.54,13.02,1
18613682,1,0.95,0.95,191.48,15.32,30.62,29.56,1
59342284,1,0.76,0.76,186.38,27.96,17.14,16.47,1
22786236,1,0.71,0.71,156.16,15.62,33.38,34.85,1
15088729,1,0.38,0.38,169.5,23.73,39.99,40.22,1
14904567,1,0.31,0.31,109.97,16.5,20.08,20.52,1
37196622,1,0.65,0.65,99.97,9.0,28.26,28.83,1
68156830,1,0.62,0.62,126.83,13.95,11.19,10.66,1
59521494,1,0.34,0.34,193.89,9.69,42.92,42.2,1
55994252,1,0.64,0.64,91.35,5.48,18.63,18.17,1
79406815,1,0.79,0.79,169.5,18.64,54.81,52.68,1
73146865,1,0.56,0.56,165.91,6.64,20.8,19.83,1
88115298,1,0.21,0.21,94.21,12.25,53.33,51.85,1
38933810,1,0.43,0.43,82.76,4.97,7.19,7.26,1
69867817,1,0.67,0.67,182.59,25.56,30.02,28.69,1
70518712,1,0.5,0.5,83.18,0.83,42.01,41.88,1
87779052,1,0.74,0.74,82.98,9.13,20.59,21.48,1
36035859,1,0.64,0.64,191.52,26.81,10.8,10.61,1
13376248,1,0.57,0.57,116.56,5.83,12.72,13.08,1
81716691,1,0.22,0.22,92.29,8.31,41.51,43.15,1
26906378,1,0.96,0.96,129.04,16.78,24.06,23.44,1
59257474,1,0.96,0.96,131.28,14.44,10.15,9.99,1
24104539,1,0.88,0.88,198.58,5.96,20.61,20.41,1
43018147,1,0.68,0.68,143.79,7.19,1.06,1.06,1
63196986,1,0.36,0.36,94.94,6.65,11.93,11.91,1
69741237,1,0.7,0.7,116.76,4.67,30.71,29.57,1
38367017,1,0.41,0.41,165.64,9.94,46.15,44.64,1
55620558,1,0.78,0.78,122.73,3.68,48.9,50.91,1
70789608,1,0.72,0.72,158.13,7.91,32.72,31.43,1
96829500,1,0.56,0.56,154.14,1.54,53.54,53.99,1
69705080,1,0.97,0.97,139.53,16.74,34.75,33.75,1
96879891,1,0.67,0.67,169.59,18.65,41.48,41.39,1
52912445,1,0.55,0.55,124.82,16.23,58.7,56.62,1
45163764,1,0.39,0.39,175.95,5.28,50.49,52.17,1
89857994,1,0.5,0.5,129.44,5.18,55.09,54.47,1
30447821,1,0.83,0.83,125.6,10.05,13.47,13.13,1
42188474,1,0.28,0.28,95.14,4.76,36.6,37.93,1
15607859,1,0.44,0.44,86.95,6.96,37.78,38.81,1
65584781,1,0.28,0.28,185.76,7.43,43.2,41.2,1
50266377,1,0.76,0.76,90.94,10.91,58.28,58.22,1
42848903,1,0.22,0.22,156.78,10.97,35.27,34.11,1
68572021,1,0.3,0.3,185.98,22.32,6.22,5.99,1
16937016,1,0.79,0.79,187.27,24.35,52.34,51.39,1
76605097,1,0.66,0.66,152.1,1.52,40.77,40.69,1
46844885,1,0.35,0.35,107.4,2.15,21.23,22.21,1
20482520,1,0.62,0.62,96.27,12.52,4.17,4.32,1
97019474,1,0.79,0.79,163.53,6.54,28.71,27.34,1
83211961,1,0.43,0.43,159.94,22.39,51.92,49.34,1
92509097,1,0.56,0.56,180.7,5.42,56.21,56.31,1
46698937,1,0.33,0.33,148.46,5.94,6.16,6.28,1
20949683,1,0.39,0.39,196.48,27.51,45.85,48.03,1
92098499,1,0.46,0.46,151.89,18.23,54.22,53.68,1
89994395,1,0.68,0.68,142.19,5.69,41.88,42.74,1
82441849,1,0.32,0.32,170.55,3.41,34.44,35.69,1
50727888,1,0.27,0.27,140.93,1.41,15.51,14.76,1
31781868,1,0.93,0.93,138.59,19.4,3.56,3.71,1
94560309,1,1.0,1.0,182.1,16.39,48.43,48.58,1
72443742,1,0.64,0.64,125.85,6.29,28.25,27.19,1
49639097,1,0.74,0.74,121.68,14.6,9.68,9.36,1
16603136,1,0.73,0.73,95.01,5.7,55.63,57.88,1
90922821,1,0.76,0.76,85.13,2.55,34.68,35.81,1
58144708,1,0.52,0.52,181.24,21.75,22.98,23.42,1
63266136,1,0.23,0.23,119.12,14.29,39.34,38.99,1
61998229,1,0.51,0.51,178.26,19.61,48.66,49.04,1
15885492,1,0.9,0.9,128.41,11.56,14.63,14.16,1
45555364,1,0.59,0.59,121.52,9.72,9.19,8.84,1
48087008,1,1.0,1.0,176.42,24.7,1.5,1.43,1
13698099,1,0.5,0.5,130.93,18.33,43.46,44.32,1
96072857,1,0.53,0.53,123.13,8.62,35.48,35.83,1
55698005,1,0.54,0.54,106.28,3.19,17.02,16.51,1
98388342,1,0.51,0.51,147.38,1.47,49.1,49.69,1
68546468,1,0.33,0.33,104.72,6.28,55.57,57.1,1
82058195,1,0.97,0.97,113.55,13.63,57.84,60.04,1
85493548,1,0.44,0.44,173.5,24.29,42.25,43.05,1
27047501,1,0.26,0.26,172.94,13.84,56.99,56.27,1
89542952,1,0.97,0.97,138.68,12.48,9.22,9.34,1
10345394,1,0.66,0.66,162.92,9.78,20.81,21.07,1
33096839,1,0.46,0.46,114.19,1.14,38.8,37.24,1
72821490,1,0.94,0.94,118.75,11.88,24.66,24.31,1
35670710,1,0.64,0.64,122.35,13.46,28.54,29.97,1
72056545,1,0.67,0.67,84.71,7.62,39.15,40.07,1
81708993,1,0.52,0.52,116.28,6.98,48.79,47.1,1
41644380,1,0.6,0.6,159.51,7.98,33.05,32.32,1
54340405,1,0.71,0.71,143.77,18.69,28.85,28.08,1
87617852,1,0.84,0.84,163.09,4.89,8.76,8.98,1
31570199,1,0.58,0.58,188.98,1.89,49.96,49.24,1
68903209,1,0.32,0.32,180.34,18.03,30.02,30.08,1
46191652,1,0.93,0.93,85.92,10.31,14.52,14.98,1
70428214,1,0.31,0.31,142.2,7.11,49.25,50.67,1
28104801,1,0.97,0.97,135.71,8.14,40.14,40.25,1
86250265,1,0.72,0.72,106.44,8.52,52.58,52.13,1
61162965,1,0.68,0.68,133.88,12.05,37.61,38.55,1
49940699,1,0.26,0.26,156.28,6.25,18.69,18.87,1
38779990,1,0.82,0.82,164.14,6.57,56.53,56.35,1
31041416,1,0.42,0.42,188.0,11.28,45.74,47.29,1
42251457,1,0.48,0.48,81.82,4.91,33.25,32.95,1
99370346,1,0.61,0.61,195.25,7.81,39.3,38.01,1
46091986,1,0.94,0.94,131.46,2.63,49.26,49.49,1
43395478,1,0.58,0.58,94.33,1.89,58.08,56.41,1
19091017,1,0.82,0.82,189.09,11.35,26.13,27.16,1
15107423,1,0.45,0.45,91.33,7.31,19.19,19.8,1
76440636,1,0.91,0.91,183.04,14.64,22.96,22.63,1
78289987,1,0.34,0.34,167.12,25.07,13.9,13.69,1
54796498,1,0.72,0.72,198.49,27.79,34.47,32.85,1
66850213,1,0.51,0.51,193.94,13.58,38.9,37.39,1
74204887,1,0.52,0.52,87.85,2.64,1.97,1.97,1
78610378,1,0.31,0.31,137.66,12.39,27.08,26.21,1
94426008,1,0.63,0.63,150.56,15.06,36.71,37.28,1
35291925,1,0.33,0.33,156.04,10.92,32.78,32.6,1
30183910,1,0.68,0.68,152.04,3.04,22.46,23.57,1
32440999,1,0.33,0.33,145.44,5.82,50.58,48.62,1
17816934,1,0.22,0.22,105.8,3.17,27.95,29.15,1
33489580,1,0.85,0.85,90.87,7.27,29.75,30.13,1
33556621,1,0.63,0.63,193.08,13.52,8.98,8.82,1
26724734,1,0.99,0.99,103.2,2.06,14.28,14.05,1
70579100,1,0.64,0.64,115.71,3.47,52.55,52.24,1
69549079,1,0.46,0.46,118.94,2.38,3.72,3.76,1
71265637,1,0.6,0.6,182.6,14.61,17.96,17.54,1
94304804,1,0.33,0.33,186.73,9.34,34.23,33.12,1
89355185,1,0.72,0.72,118.54,3.56,15.54,15.95,1
53904576,1,0.69,0.69,175.21,12.26,41.31,40.71,1
91453168,1,0.79,0.79,170.7,13.66,20.23,20.28,1
60566236,1,0.95,0.95,190.99,24.83,46.37,47.78,1
27256589,1,0.95,0.95,145.42,16.0,36.86,38.51,1
14368446,1,0.52,0.52,100.13,11.01,13.11,12.46,1
11830273,1,0.38,0.38,108.78,2.18,20.05,19.48,1
81489408,1,0.69,0.69,142.56,15.68,11.03,11.01,1
12689407,1,0.96,0.96,93.21,13.98,29.14,29.2,1
24732703,1,0.61,0.61,173.87,22.6,41.65,39.89,1
98083865,1,0.44,0.44,121.55,7.29,8.1,8.13,1
62293780,1,0.33,0.33,138.53,9.7,35.53,36.73,1
69236828,1,0.4,0.4,124.45,6.22,7.49,7.37,1
98894708,1,0.24,0.24,163.51,22.89,38.6,37.69,1
74971414,1,0.37,0.37,179.81,7.19,19.21,19.73,1
88597397,1,0.51,0.51,106.14,3.18,21.02,21.07,1
49124382,1,0.43,0.43,114.0,1.14,40.69,40.28,1
