deployment_id,replicas,initial_cpu,applied_cpu,initial_avg_memory_consumption,applied_memory_consumption,initial_avg_latency,applied_latency,label
31074701,5,1.71,2.13,527.59,737.88,52.26,50.03,2
90149515,3,1.58,1.05,465.3,309.26,9.03,8.62,3
59940870,3,1.92,1.18,390.67,218.24,49.57,47.34,3
59734087,1,1.77,3.28,448.39,845.27,41.17,41.85,2
19642650,5,1.98,1.52,426.56,262.8,41.13,41.58,3
22526922,4,1.61,1.98,389.34,500.61,54.33,52.31,2
31946154,1,1.19,2.2,252.95,373.71,51.41,51.13,2
59250938,2,1.34,1.94,551.27,799.34,51.8,54.06,2
33685325,3,1.47,1.95,272.97,382.09,6.96,6.97,2
16966671,3,1.44,0.81,532.13,359.51,41.06,40.18,3
56971550,5,1.25,1.56,408.08,557.47,53.24,53.96,2
99591720,4,1.91,2.35,573.87,812.58,46.51,45.8,2
81021145,4,1.02,0.69,543.57,407.3,33.29,34.47,3
14290156,1,1.84,3.37,469.42,690.63,39.4,38.83,2
85633856,3,1.54,2.1,361.44,496.5,42.86,44.48,2
90966554,2,1.47,2.13,270.2,391.79,18.51,17.97,2
74669782,2,1.43,2.07,542.2,786.19,43.06,41.89,2
39956394,5,1.21,1.74,544.83,722.11,7.1,7.06,2
37829218,4,1.58,2.25,421.11,531.3,35.72,36.71,2
54952962,4,1.19,0.81,312.91,232.06,20.29,20.65,3
99349677,6,1.21,1.46,493.96,620.43,39.22,39.58,2
98721136,3,1.86,2.57,378.89,540.89,2.95,2.81,2
11785842,4,1.97,2.55,297.17,429.98,49.38,50.41,2
11820885,3,1.75,1.02,331.06,214.53,37.55,37.85,3
83790461,5,1.28,0.9,398.48,256.14,6.9,7.03,3
15962371,5,1.14,0.69,225.28,142.01,26.2,25.55,3
74347872,1,1.52,2.24,466.91,704.73,33.65,32.05,2
58977371,3,1.79,2.39,474.61,639.21,46.8,46.41,2
54198902,5,1.94,1.11,377.31,241.56,54.03,54.48,3
70901218,5,1.01,0.8,226.78,179.24,14.72,14.9,3
38806508,2,1.82,1.0,212.53,116.89,17.43,17.43,3
15715250,1,1.54,2.26,205.9,315.71,36.1,37.41,2
16855586,5,1.57,1.03,351.93,243.57,21.92,21.99,3
74872002,1,1.05,1.83,434.25,747.74,56.04,56.36,2
73150040,4,1.11,1.52,237.42,318.2,1.5,1.43,2
61188652,4,1.93,1.1,350.91,208.09,12.77,13.13,3
41610956,4,1.22,1.63,420.0,539.12,43.78,44.29,2
38835621,1,1.6,2.72,317.69,511.61,46.38,48.17,2
48958709,3,1.15,0.8,488.01,316.99,41.6,42.58,3
89366802,6,1.12,1.39,265.31,352.93,3.42,3.33,2
69455050,6,1.6,2.21,439.52,612.4,23.48,22.78,2
44680530,4,1.34,1.67,294.22,367.34,32.71,32.11,2
19927995,1,1.1,1.83,284.67,493.09,1.07,1.08,2
28035983,3,1.54,2.07,436.79,630.32,53.13,53.01,2
25349208,4,1.5,2.12,280.64,375.63,44.38,46.3,2
58137780,3,1.93,2.55,582.75,832.81,6.54,6.47,2
24943346,6,1.29,0.92,227.23,137.94,14.6,14.21,3
32628767,3,1.89,1.29,203.42,137.02,28.51,28.12,3
67383429,3,1.25,1.69,369.11,520.19,27.75,27.83,2
70000584,6,1.53,2.08,355.9,470.95,40.13,38.39,2
91046670,4,1.94,1.36,443.35,323.17,51.62,50.35,3
56355044,1,1.8,2.95,534.37,853.03,10.93,11.18,2
25819941,2,1.81,1.0,515.19,283.35,18.49,18.09,3
99361140,5,1.59,0.88,206.38,162.51,39.91,40.76,3
78654887,3,1.4,0.94,488.54,283.39,12.27,11.74,3
45679551,5,1.94,2.74,289.68,359.34,33.76,34.61,2
24596552,4,1.59,0.98,299.47,218.85,1.43,1.45,3
98127240,2,1.27,0.7,574.68,316.07,6.68,6.82,3
59362318,6,1.47,1.11,216.41,170.85,40.35,41.78,3
56459608,1,1.48,2.62,363.96,559.89,46.47,44.63,2
18558843,6,1.41,0.84,394.29,232.95,58.05,58.08,3
20022623,2,1.9,1.04,337.2,185.46,19.68,19.2,3
81500840,3,1.0,1.42,218.91,304.08,34.34,33.95,2
38758607,1,1.53,2.88,379.08,694.6,19.97,18.98,2
35034331,3,1.23,1.77,536.47,734.67,34.97,35.81,2
34833445,4,1.51,1.98,457.63,598.2,33.56,32.48,2
99154096,5,1.46,2.08,263.25,329.9,45.97,46.63,2
87550655,5,1.51,1.78,371.28,475.86,46.49,46.36,2
94073022,5,1.89,2.61,594.94,858.99,27.65,28.76,2
12363224,4,1.34,1.74,544.2,693.01,1.16,1.2,2
24073042,3,1.17,0.74,268.5,149.47,44.51,44.02,3
37808446,3,1.08,1.54,267.24,370.35,9.6,9.76,2
48287905,6,1.04,1.24,428.19,612.44,45.06,47.08,2
11855671,5,1.6,1.28,351.3,265.79,40.85,42.49,3
36664786,4,1.13,1.43,399.38,500.03,18.48,17.65,2
24530636,2,1.54,2.23,447.44,648.79,10.11,10.51,2
28524318,5,1.84,2.31,579.36,764.95,43.5,41.7,2
20571353,4,1.2,0.84,429.13,262.86,1.35,1.4,3
99614039,6,1.09,1.44,434.33,558.63,49.72,51.61,2
39048207,5,1.61,2.05,214.51,272.89,12.84,13.08,2
96106756,3,1.43,0.95,289.63,178.78,26.7,25.69,3
42373867,2,1.81,2.62,405.73,588.31,21.48,20.69,2
98683336,1,1.81,2.64,482.23,726.59,15.32,15.19,2
74748245,4,1.71,2.22,309.86,436.82,35.48,34.17,2
97053881,3,1.39,0.82,207.67,142.75,19.99,20.33,3
50872524,3,1.84,1.1,472.72,267.41,7.76,7.65,3
22114743,3,1.22,0.73,384.73,259.8,51.65,53.74,3
41030816,3,1.25,1.78,485.08,684.22,26.46,27.11,2
77321147,3,1.49,0.83,448.56,250.58,50.13,49.96,3
38801568,4,1.56,1.15,207.5,157.64,35.15,35.68,3
42143129,2,1.32,1.91,579.28,839.96,22.78,23.52,2
33005816,3,1.24,0.82,307.36,201.63,26.26,25.6,3
67775852,1,1.36,2.04,234.48,388.74,6.58,6.44,2
84928658,3,1.69,2.24,237.56,324.44,28.62,27.9,2
39269851,6,1.88,1.29,483.87,336.53,52.38,52.95,3
46815727,6,1.83,2.65,244.62,332.01,17.36,18.05,2
41445542,2,1.01,0.56,405.11,222.81,27.95,28.57,3
35034531,2,1.97,2.86,454.79,659.45,28.5,27.82,2
62547896,5,1.42,2.05,236.07,338.59,48.79,47.91,2
19409262,4,1.67,2.3,434.86,626.76,27.27,28.26,2
87358490,5,1.16,1.67,447.7,572.33,23.57,23.08,2
20330863,2,1.73,2.51,280.65,406.94,24.69,23.94,2
72795690,5,1.8,2.35,449.06,580.07,29.65,29.6,2
45837472,2,1.11,1.61,506.87,734.96,30.07,28.7,2
75264084,1,1.06,1.7,387.71,663.27,24.38,25.11,2
56515880,3,1.89,1.27,503.37,345.62,22.62,22.16,3
70009433,2,1.13,0.62,489.72,269.35,45.14,46.92,3
11151970,5,1.2,0.73,241.36,187.56,42.26,40.25,3
25779222,2,1.99,1.09,237.94,130.87,11.32,10.98,3
14281627,6,1.53,1.0,430.74,316.57,16.08,16.72,3
14560981,5,1.1,1.4,204.35,246.23,14.83,14.85,2
66731690,6,1.23,1.64,453.24,618.31,6.85,6.82,2
94164507,1,1.59,2.4,523.88,930.12,50.69,50.8,2
58296352,2,1.18,1.71,355.52,515.5,19.99,19.45,2
67155510,3,1.55,2.11,381.96,527.14,37.68,37.96,2
32484473,6,1.93,2.34,490.39,618.63,18.57,18.63,2
43977370,4,1.38,1.73,468.66,606.2,41.31,41.64,2
35526566,2,1.31,0.72,313.75,172.56,20.81,20.6,3
74624013,6,1.04,1.25,454.34,658.76,2.16,2.25,2
14108600,1,1.07,1.69,493.73,932.36,55.49,52.82,2
11044486,1,1.16,2.07,365.42,551.27,9.83,10.12,2
42731220,4,1.59,1.95,591.86,740.38,14.03,14.52,2
94710353,1,1.94,3.1,460.84,762.61,34.01,32.91,2
76717380,2,1.22,0.67,501.18,275.65,39.83,41.52,3
22485825,1,1.7,2.56,504.25,801.0,58.81,57.37,2
65194031,3,1.96,1.14,493.75,282.58,42.57,40.83,3
95710665,5,1.71,1.35,284.4,160.24,12.61,12.68,3
69849872,1,1.84,2.75,462.06,851.12,12.64,12.4,2
95643649,6,1.22,1.42,584.81,696.11,13.37,13.65,2
79579616,6,1.27,1.7,575.03,827.01,49.35,49.83,2
33853181,2,1.58,2.29,463.86,672.6,44.56,46.04,2
33799492,6,1.83,1.03,537.43,320.14,18.19,18.56,3
13256052,4,1.25,0.87,559.12,361.55,23.28,22.45,3
12969109,6,1.42,1.72,446.3,607.7,22.49,21.75,2
34367977,3,1.23,1.65,539.26,705.3,38.37,36.66,2
52865337,3,1.88,1.21,238.59,137.95,3.92,3.98,3
54246219,2,1.5,0.82,283.76,156.07,40.84,39.45,3
40511600,3,1.37,0.77,438.96,248.41,46.94,46.76,3
40309042,5,1.01,0.57,314.07,214.32,51.8,52.01,3
48391703,6,1.84,1.39,254.36,161.03,29.81,30.77,3
87570531,5,1.15,1.4,447.21,587.3,25.07,24.42,2
81725976,6,1.34,0.88,502.11,319.58,32.9,34.22,3
11288698,1,1.71,3.08,213.41,398.07,46.6,46.69,2
82801452,4,1.59,2.12,217.95,307.41,10.93,11.01,2
63241528,1,1.94,3.57,457.63,814.52,45.63,46.46,2
57143273,5,1.19,0.66,591.0,401.01,52.65,53.29,3
28150972,2,1.26,0.69,345.78,190.18,28.14,26.75,3
11801374,3,1.42,2.05,309.41,419.76,23.73,23.63,2
27964267,5,1.85,1.34,564.29,387.14,37.65,36.68,3
89432847,1,1.09,1.82,327.55,560.73,37.78,37.26,2
40017125,2,1.2,1.74,479.55,695.35,33.67,34.33,2
70040474,4,1.77,2.52,553.95,735.09,43.77,44.2,2
92711349,4,1.82,2.56,365.19,517.05,8.46,8.47,2
88351240,6,1.33,1.08,595.07,486.94,19.58,19.12,3
57472478,3,1.52,2.1,580.01,797.2,6.38,6.12,2
82473593,4,1.16,0.9,314.79,192.8,8.81,8.54,3
76256905,5,1.39,1.12,265.3,176.65,10.63,10.75,3
25788671,5,1.78,1.27,546.0,422.4,2.32,2.23,3
73843263,5,1.33,1.9,213.07,273.54,33.87,33.0,2
94977954,4,1.59,2.26,221.59,296.17,34.57,33.35,2
38882577,3,1.3,0.87,408.93,239.74,11.96,11.5,3
79220564,5,1.82,1.03,412.94,251.32,44.77,45.53,3
13702357,1,1.56,2.53,285.11,428.27,16.85,17.64,2
61998702,4,1.78,2.31,229.93,284.07,24.86,23.68,2
24336434,5,1.36,1.11,332.55,266.0,34.02,33.59,3
27635571,5,1.15,1.65,515.26,665.14,32.21,31.25,2
46672647,6,1.71,1.14,533.37,303.63,4.0,3.99,3
83765220,1,1.39,2.45,585.26,878.93,35.32,36.68,2
92826898,6,1.69,1.24,417.23,257.39,6.96,7.28,3
83419235,3,1.08,0.67,484.25,318.9,32.76,32.51,3
32113881,6,1.77,1.05,360.82,226.01,31.92,32.29,3
26832782,1,1.58,2.31,292.22,516.38,47.86,47.7,2
88221683,1,1.72,3.07,295.9,433.04,51.88,53.04,2
99414463,4,1.97,2.48,277.08,387.23,49.29,50.06,2
44714847,2,1.48,2.15,475.07,688.85,37.81,38.88,2
39946120,5,1.19,0.85,419.56,279.45,19.53,19.24,3
91054289,1,1.29,2.11,288.85,483.11,37.22,38.75,2
99210902,3,1.79,1.07,320.69,215.58,29.29,29.81,3
48694035,1,1.99,3.31,285.32,468.32,31.44,30.82,2
62651952,6,1.84,2.47,411.19,502.0,21.34,21.72,2
60101655,5,1.32,1.9,392.38,547.83,41.37,42.77,2
79532933,4,1.99,1.29,524.64,350.25,48.26,49.39,3
61205915,2,1.26,0.69,322.21,177.22,35.88,35.62,3
16353435,3,1.67,2.22,534.3,719.72,39.29,38.85,2
32909431,2,1.69,2.45,385.65,559.19,39.0,37.86,2
40487288,1,1.69,2.57,250.74,417.93,15.21,15.41,2
36658967,1,1.77,3.03,303.92,516.37,43.38,45.38,2
46364295,2,1.93,2.8,573.77,831.97,42.46,41.48,2
68434314,3,1.57,2.19,343.7,486.79,19.21,19.17,2
95728533,4,1.76,2.18,521.14,641.67,8.38,8.45,2
92994944,1,1.65,2.66,236.69,387.23,32.88,33.64,2
80693554,1,1.56,2.67,389.44,658.79,58.83,60.99,2
12815346,6,1.96,2.45,421.64,513.36,48.85,48.6,2
39294399,6,1.82,2.29,595.2,706.14,2.7,2.67,2
32710159,1,1.83,3.36,259.27,428.5,28.71,30.1,2
27156220,6,1.63,2.29,377.38,546.26,26.25,25.57,2
25579960,3,1.48,0.94,350.18,198.43,58.27,56.91,3
92519861,1,1.73,3.0,546.88,991.72,53.15,52.05,2
74564893,4,1.85,1.06,260.45,162.63,8.96,8.65,3
12333840,6,1.14,1.53,229.1,265.04,54.96,54.26,2
55159728,5,1.24,1.51,281.72,394.83,19.78,20.36,2
72646562,3,1.29,0.72,567.21,317.28,27.93,28.1,3
68043848,3,1.46,1.95,441.41,589.42,11.46,11.11,2
47517703,1,1.09,2.05,359.75,542.42,30.29,29.45,2
33922772,2,1.88,2.73,463.73,672.41,1.16,1.2,2
60217732,1,1.31,1.95,434.52,749.9,51.42,50.74,2
65590001,1,1.09,1.58,501.13,839.03,47.38,47.36,2
82693782,1,1.66,3.03,532.47,800.83,47.41,45.35,2
27986718,3,1.34,0.85,267.01,149.58,55.61,53.25,3
81808580,3,1.57,2.28,265.54,377.28,46.12,46.09,2
24258479,6,1.15,0.83,211.46,179.38,35.52,34.91,3
27515245,3,1.06,1.51,217.64,307.7,29.79,29.24,2
18096464,1,1.44,2.45,508.88,746.49,25.33,26.29,2
73861293,1,1.36,2.13,321.51,591.82,29.15,28.33,2
45151015,1,1.2,2.14,445.15,765.01,58.86,57.9,2
61829714,1,1.24,2.31,569.43,1011.21,21.25,21.84,2
81213989,4,1.43,1.83,416.55,567.34,7.32,7.04,2
18000378,1,1.46,2.6,341.28,646.58,15.28,14.91,2
21326615,5,1.2,1.73,574.11,700.93,56.27,56.41,2
95362477,3,1.9,2.63,426.26,603.88,5.65,5.92,2
86723705,1,1.02,1.88,505.95,748.76,52.72,55.18,2
53463211,1,1.86,2.84,553.94,905.66,17.81,17.12,2
13361695,6,1.19,1.01,470.23,298.51,28.09,27.5,3
16780636,1,1.01,1.52,446.73,835.45,55.9,55.08,2
41410286,6,1.69,1.19,564.66,450.83,7.61,7.72,3
61534258,6,1.67,1.24,599.08,359.04,41.33,42.85,3
19874376,5,1.25,1.77,342.46,459.96,6.86,7.03,2
89485290,4,1.77,2.49,230.68,325.37,22.87,23.79,2
24158681,2,1.15,0.63,506.01,278.31,35.95,35.13,3
92257121,3,1.59,2.23,254.28,349.68,7.83,7.77,2
10862232,6,1.65,1.14,252.63,187.18,54.2,56.18,3
43080720,3,1.98,1.18,256.86,166.89,8.15,7.87,3
59607227,5,1.36,1.09,476.41,294.06,46.0,46.58,3
37943762,1,1.37,2.47,302.11,484.88,25.13,25.9,2
72400420,2,1.52,2.2,588.04,852.66,13.23,13.79,2
23391104,1,1.7,2.95,512.48,848.63,11.12,11.25,2
99135565,3,1.07,1.4,442.45,621.07,57.86,57.3,2
79499712,1,1.57,2.3,382.15,645.91,13.44,13.35,2
98949722,2,1.87,1.03,567.68,312.22,4.25,4.46,3
16436142,5,1.48,1.07,312.57,196.49,6.85,6.88,3
58213503,3,1.1,0.63,213.6,141.94,35.89,36.15,3
28843025,1,1.46,2.2,594.78,939.44,23.16,23.73,2
41450732,2,1.52,2.2,437.13,633.84,40.4,39.34,2
78013045,1,1.56,2.53,591.47,1056.51,40.24,41.4,2
23771567,6,1.73,2.1,245.18,321.15,53.43,53.75,2
98170363,4,1.97,1.26,334.13,240.94,6.39,6.41,3
31436154,2,1.01,0.56,269.57,148.26,17.79,16.91,3
37550079,1,1.41,2.25,256.98,388.1,43.68,41.62,2
99012505,1,1.96,3.48,552.46,878.97,2.92,2.84,2
68992639,1,1.82,3.07,442.37,680.96,35.78,37.2,2
24360895,5,1.47,0.92,340.24,226.6,50.97,50.02,3
12682441,2,1.59,2.31,397.7,576.66,55.22,56.71,2
80036998,3,1.15,1.64,441.39,625.89,28.71,30.1,2
22872180,3,1.55,0.93,221.67,141.11,22.13,22.67,3
41815481,5,1.67,1.14,553.7,348.12,40.87,39.34,3
16409778,3,1.17,1.63,428.24,619.54,41.75,43.18,2
41763061,6,1.62,2.33,377.13,527.27,50.1,48.29,2
43176905,1,1.41,2.41,503.3,840.83,48.93,50.65,2
50476953,1,1.4,2.27,258.5,428.52,35.45,35.01,2
50734088,2,1.57,2.28,215.66,312.71,15.25,15.72,2
60198105,3,1.25,1.64,581.01,826.83,2.71,2.83,2
59306587,4,1.33,1.85,248.64,323.44,12.47,12.17,2
21182450,1,1.04,1.62,206.08,375.16,56.39,54.62,2
42375383,2,1.18,0.65,422.07,232.14,47.95,46.98,3
47985043,2,1.15,1.67,241.39,350.02,14.26,14.0,2
14187655,6,1.4,1.67,328.56,380.0,18.21,17.43,2
49373785,1,1.01,1.63,200.13,304.78,59.83,59.01,2
98863193,3,1.49,1.96,368.86,516.26,32.7,31.84,2
53428671,3,1.53,0.97,334.63,194.63,31.55,30.36,3
22608894,1,1.46,2.27,347.77,549.15,56.84,57.19,2
43153200,1,1.97,3.0,308.45,543.76,8.17,8.08,2
83012118,6,1.17,0.78,554.37,441.58,30.03,31.53,3
84197046,5,1.72,1.06,257.85,203.24,8.29,8.15,3
18833747,4,1.18,0.91,409.12,302.35,44.35,45.44,3
73884874,2,1.24,0.68,410.83,225.96,9.05,9.28,3
38042509,4,1.71,2.14,282.36,380.91,48.76,50.45,2
42461866,4,1.84,2.32,513.33,638.11,14.57,14.81,2
54105262,4,1.04,1.29,344.75,461.37,28.07,29.36,2
54916265,5,1.52,1.18,487.32,333.8,47.45,48.37,3
47207623,4,1.64,2.08,319.42,415.35,27.02,27.47,2
97037372,2,1.9,1.04,393.91,216.65,30.77,29.9,3
80621691,5,1.41,0.84,531.14,359.54,11.03,11.2,3
41926515,3,1.49,0.94,530.57,314.21,58.72,59.11,3
62993028,6,1.72,1.08,259.41,199.55,25.6,26.15,3
45993241,1,1.22,1.86,484.37,738.17,49.38,50.09,2
40208153,3,1.35,1.76,451.87,635.15,30.81,30.89,2
20418672,5,1.02,1.35,572.04,760.12,35.84,36.07,2
61573630,6,1.1,0.67,229.25,135.7,30.7,31.13,3
42503088,1,1.79,3.12,334.61,536.43,38.34,36.91,2
87500016,5,1.05,1.5,356.85,505.75,44.8,45.89,2
39871094,6,1.28,1.65,403.45,479.45,35.6,34.98,2
27710501,6,1.61,1.12,578.09,432.71,52.06,51.39,3
19338561,4,1.81,2.44,253.14,329.84,56.68,54.66,2
20594927,6,1.61,2.0,341.21,400.68,47.52,47.38,2
52098645,3,1.77,2.53,367.66,488.44,1.64,1.68,2
98814797,1,1.39,2.44,398.17,651.65,47.55,46.42,2
63468037,2,1.11,1.61,556.76,807.3,44.39,43.56,2
71734413,4,1.33,1.69,387.06,496.02,2.4,2.47,2
89976398,6,1.17,1.64,573.56,793.88,10.83,10.59,2
58397038,5,1.34,0.79,388.6,307.89,30.24,30.64,3
62844053,6,1.19,1.41,307.97,414.04,56.73,57.1,2
70232134,4,1.48,1.08,237.48,165.66,16.29,16.97,3
90216747,5,1.6,1.14,286.93,164.9,45.9,44.55,3
74928299,6,1.63,1.14,284.79,213.85,3.57,3.6,3
60233725,1,1.81,2.82,395.57,613.91,9.79,9.42,2
97379101,2,1.68,2.44,364.83,529.0,27.26,27.18,2
61102943,5,1.9,1.38,247.01,148.16,22.01,22.58,3
63427573,3,1.85,1.18,492.41,307.92,50.2,49.36,3
11313505,2,1.33,0.73,313.72,172.55,59.05,57.63,3
75378910,3,1.34,1.93,465.71,623.77,26.38,27.59,2
64491292,1,1.03,1.74,570.91,869.64,39.84,40.49,2
25320947,3,1.68,2.3,491.46,685.43,38.19,39.64,2
74797872,2,1.25,1.81,427.9,620.45,19.16,18.44,2
31289246,2,1.65,2.39,388.5,563.33,28.08,28.17,2
69773348,5,1.29,1.03,539.69,306.17,14.73,15.4,3
27255461,4,1.24,0.69,287.88,210.68,48.02,47.61,3
85172798,3,1.32,1.77,254.69,359.63,4.28,4.08,2
71584801,4,1.15,1.55,514.68,679.62,57.52,58.53,2
60259299,6,1.77,1.48,558.83,350.6,14.56,14.85,3
84202321,4,1.86,1.23,305.61,211.88,39.11,40.88,3
40310811,6,1.24,1.43,204.78,276.63,44.25,43.86,2
52915626,4,1.41,1.82,591.92,748.62,7.18,7.44,2
59756541,2,1.87,1.03,210.42,115.73,50.62,48.81,3
12340498,5,1.17,0.91,533.86,383.68,53.41,55.3,3
94478162,4,1.62,1.04,385.25,293.76,1.81,1.83,3
92768479,3,1.67,2.23,374.74,510.03,51.6,52.72,2
86987876,2,1.71,2.48,397.43,576.27,48.83,46.62,2
28041321,6,1.49,2.11,265.99,334.65,53.64,51.51,2
75992541,4,1.06,1.35,315.18,409.36,17.82,17.39,2
44073156,2,1.39,2.02,587.89,852.44,8.39,8.38,2
34333828,5,1.34,1.89,550.0,794.96,14.46,14.93,2
31450245,2,1.01,1.46,485.32,703.71,4.92,5.01,2
66177629,6,1.55,2.08,511.33,708.18,1.06,1.01,2
80455913,5,1.13,0.79,276.14,212.67,17.2,17.52,3
21573122,3,1.79,2.55,503.36,656.42,25.54,24.97,2
69013098,4,1.83,2.3,232.8,320.5,54.73,56.05,2
73409667,3,1.55,1.02,581.16,378.49,3.34,3.39,3
13715966,3,1.44,2.07,363.01,484.1,1.2,1.15,2
83734796,3,1.23,1.77,396.6,569.47,14.07,14.22,2
53992094,2,1.94,1.07,284.47,156.46,49.15,49.17,3
96321354,3,1.12,1.59,555.73,781.25,19.04,19.04,2
67969535,6,1.0,1.33,513.19,676.96,20.38,19.52,2
86470840,3,1.87,1.05,241.32,153.62,3.09,3.1,3
52217561,3,1.93,1.11,296.93,163.53,36.09,35.1,3
64510607,1,1.75,2.78,548.89,883.93,33.26,31.62,2
73842696,1,1.23,2.33,305.03,550.92,1.96,1.89,2
50492157,5,1.41,1.91,588.57,736.6,41.09,39.34,2
70861445,5,1.38,0.99,432.49,301.41,42.52,41.87,3
50733499,2,1.11,1.61,527.22,764.47,29.24,30.3,2
46846947,5,1.75,0.98,426.31,329.18,23.47,22.85,3
30508314,5,1.67,1.11,538.03,440.39,35.11,34.94,3
10462788,4,1.52,1.99,472.24,579.25,20.91,20.82,2
89148046,2,1.98,2.87,516.12,748.37,16.01,15.78,2
41248830,2,1.7,0.93,492.43,270.84,1.28,1.25,3
97622794,1,1.69,2.58,213.37,311.96,42.18,40.62,2
39862464,2,1.49,0.82,240.83,132.46,52.94,52.74,3
96436682,1,0.57,1.0,373.36,569.87,2.26,2.15,2
12252955,3,0.56,1.0,387.14,223.99,50.92,48.53,3
40873066,2,0.25,1.0,277.71,402.68,18.18,18.93,2
85557609,5,0.49,1.0,536.56,431.75,47.56,47.65,3
47522551,6,0.22,1.0,310.18,363.65,59.36,61.1,2
94447008,3,0.74,1.0,291.12,189.98,27.62,26.48,3
95103600,1,0.97,1.0,335.16,553.87,14.03,14.72,2
25389886,4,0.38,1.0,257.61,371.53,44.87,43.19,2
80775484,3,0.64,1.0,290.61,397.41,28.0,26.82,2
24900838,1,0.82,1.0,292.18,512.26,20.75,20.9,2
42876448,3,0.9,1.0,307.39,432.22,1.35,1.4,2
32045409,1,0.85,1.0,494.18,906.61,29.9,30.48,2
10492191,1,1.0,1.0,287.42,436.76,55.52,56.75,2
31369156,5,0.33,1.0,216.05,301.76,44.88,46.75,2
88136526,3,0.58,1.0,305.67,441.83,35.86,37.16,2
37025653,4,0.51,1.0,526.84,715.06,9.33,9.09,2
87918686,5,0.42,1.0,497.3,689.63,15.65,16.42,2
95944512,6,0.77,1.0,543.82,328.07,34.26,35.2,3
76765353,4,0.21,1.0,577.33,415.08,43.13,41.5,3
38199449,2,0.51,1.0,260.39,143.21,50.85,50.45,3
86328586,4,0.3,1.0,434.81,587.1,52.67,52.74,2
60841470,6,0.34,1.0,589.64,479.94,55.55,56.77,3
30461299,2,0.45,1.0,229.36,332.57,34.84,34.5,2
82127958,3,0.94,1.0,226.13,298.47,20.64,19.76,2
56456075,1,0.44,1.0,446.67,692.24,20.48,21.06,2
92578903,6,0.66,1.0,281.21,371.67,33.63,34.09,2
91631541,1,0.77,1.0,332.08,619.15,44.41,46.63,2
89094501,3,0.68,1.0,368.58,485.39,22.88,23.31,2
11953713,4,0.71,1.0,335.99,242.35,58.39,59.22,3
60880414,4,0.52,1.0,476.56,266.51,30.69,29.38,3
59246790,5,0.57,1.0,543.9,300.19,19.2,19.12,3
37959758,2,0.34,1.0,431.33,625.43,38.97,37.36,2
43072554,2,0.48,1.0,531.25,770.31,50.57,49.88,2
52901814,5,0.41,1.0,485.12,391.36,15.58,15.9,3
74078000,1,0.44,1.0,573.73,946.64,21.83,21.08,2
87761012,2,0.88,1.0,580.42,841.61,58.0,59.16,2
62265421,4,0.82,1.0,565.26,817.24,11.7,11.55,2
50718675,2,0.34,1.0,404.29,586.22,40.89,41.83,2
11720122,2,0.38,1.0,533.89,774.14,40.36,39.7,2
47456941,5,0.34,1.0,570.91,731.73,19.74,20.32,2
65762592,4,0.92,1.0,434.26,554.19,58.67,57.8,2
87300668,2,0.48,1.0,262.55,380.7,1.33,1.31,2
46019724,4,0.46,1.0,205.94,255.55,42.05,43.44,2
53453854,1,0.4,1.0,566.4,864.88,26.21,26.84,2
51390234,1,0.26,1.0,492.36,813.71,49.08,46.71,2
60952296,2,0.43,1.0,375.37,544.29,7.35,7.57,2
37951490,4,0.61,1.0,436.95,632.94,16.62,15.9,2
91204888,3,0.29,1.0,397.94,549.0,6.01,5.76,2
14496660,4,0.54,1.0,467.38,274.1,17.79,18.17,3
67678315,1,0.85,1.0,553.11,849.25,28.71,28.04,2
86016735,5,0.93,1.0,393.96,467.32,18.24,17.46,2
71296285,5,0.26,1.0,413.54,513.21,43.91,42.16,2
34056715,5,0.24,1.0,560.64,663.82,7.92,7.94,2
65722068,4,0.73,1.0,289.91,197.56,29.85,29.34,3
81565562,1,0.65,1.0,331.16,571.98,19.08,18.5,2
54746025,3,0.52,1.0,555.46,360.12,53.83,56.04,3
17199970,6,0.37,1.0,250.45,358.89,16.63,16.34,2
47979121,3,0.47,1.0,558.9,783.26,26.78,27.36,2
35278598,2,0.78,1.0,252.39,138.81,3.29,3.14,3
21736095,1,0.84,1.0,218.08,339.61,6.48,6.23,2
87591013,2,0.67,1.0,583.77,321.07,51.15,51.88,3
71143766,1,0.98,1.0,486.15,722.41,10.37,10.69,2
34942025,1,0.75,1.0,371.24,595.35,24.64,25.81,2
38846160,3,0.94,1.0,347.07,224.29,29.6,30.63,3
36805751,2,0.52,1.0,480.41,264.23,52.21,50.66,3
36974805,4,0.43,1.0,291.7,413.88,38.54,38.55,2
52017035,1,0.89,1.0,416.77,685.04,31.64,32.26,2
64964012,4,0.98,1.0,249.22,146.36,56.78,56.17,3
26643048,4,0.61,1.0,304.07,416.93,41.07,40.87,2
92363362,1,0.52,1.0,324.95,523.14,33.13,34.35,2
60724906,3,0.35,1.0,202.23,267.89,57.2,54.47,2
31285667,5,0.5,1.0,208.7,119.12,30.93,31.79,3
65837358,4,0.73,1.0,204.98,118.31,36.01,37.77,3
19675168,5,0.98,1.0,361.48,248.57,17.77,17.8,3
56675422,2,0.27,1.0,303.48,440.05,50.18,50.02,2
12111616,3,0.21,1.0,334.46,458.26,22.1,22.16,2
56267837,1,0.57,1.0,516.08,909.11,32.08,33.0,2
14126746,4,0.59,1.0,505.09,679.5,37.82,38.2,2
94471112,3,0.96,1.0,342.66,199.98,30.67,30.04,3
